	id	text	HS	TR	AG
3171	3372	sen warren tell trump give immigrant dna test make sure kid parent h child trafficker like obama maga red nation rise friday motivation via breitbart news	0	0	0
3172	3373	budget armys several country region say able react important usa russia involve adventure go new round undertake u	0	0	0
3173	3374	must dismantle myths excuse hateful immigration policy harsh enforcement truth immigrant benefit community burden essential truth people moral duty welcome	0	0	0
3174	3375	past year world relief welcome nearly woman girl flee persecution live today support work welcome refugee immigrant woman family	0	0	0
3175	3376	wrong egypt welfare state jesus family put strain economy therefore jesus refugee egypt affect tour view refugee welfare state open boarder welfare state close boarder btw welcome back chh need	0	0	0
3176	3377	aii american giri breitbart news give something try say h e go voted correct idea illegal immigration az	0	0	0
3177	3378	red nation rise book carry quote kamala harris kamala book constitution protect right illegal immigrant amala harris intend follow u constitution build wall spygate russiagate	1	1	0
3178	3379	rep kevin yoder nohrnodacanohb build wall undocumented drunk driver kill oregon couple motorcycle via mailonline	1	1	0
3179	3380	amazing legal immigrant lady	0	0	0
3180	3381	wats pn keylime animal ungrateful invader parasites suck liberal tit host country nodacabuildthewall	1	0	1
3181	3382	mail online bloody germany need germany want lisa plan feed run migrant ok job threaten	1	0	1
3182	3383	frustration heartbreak migrant parent look kid	0	0	0
3183	3384	ask u integrate society learn german language find place live three year request ignore refugee	0	0	0
3184	3385	fareed syria noyalevy eliane al hussein crazynormie anal thoffy unicefemops talento pre cato marcnelsonart kenroth amnestysyria uossm france try msf u nice fmena icrcsy refugee help give direction	0	0	0
3185	3386	economist since year fight muslim christian religion well right fighter side blood hand dont stop many refugee bring war country culturelle exchange isnt possi	0	0	0
3186	3387	make recommendation refugee contractor want know	0	0	0
3187	3388	dont know explain purpose huge blob concrete partially build flatten immigrant neighborhood maybe youre something wrong	0	0	0
3188	3389	realdonaldtrump join patriot order laser engrave brick help build wall today	1	0	0
3189	3390	christian iraq syria face genocide unlike thousand refugee pour europe	0	0	0
3190	3391	illegal immigrant beheads yearold special need girl murder grandmother official day real daily wire aag	0	0	0
3191	3392	h expand power initiate deportation immigrant criminal record false document collect u benefit mexican central american welfare trump maga scott britt immigration red nation rise montana pastime	1	0	1
3192	3393	cincy tony share experience deal garment immigration via youtube	0	0	0
3193	3394	calais jungle refugee get grip france visitor right position demand europe need get grip	1	0	0
3194	3395	photo shooter tenn church attack sudanese immigrant arrest ‘ ¦emanuel sampson sudan ‘ ¦	0	0	0
3195	3396	green try prevent plane leave migrant deport board un like sweden activist promptly arrest camp plane depart finland take action control event instead allow activist control themvisegrad	0	0	0
3196	3397	bjp rajnath singh take decisive action seal border desh prevent rampant illegal migration encourage one community	1	0	0
3197	3398	close million usd month require feed refugee ethiopia â¦wfpâ© â¦ refugee â© call solidarity donor ethiopia also face massive internal displacement crisis	0	0	0
3198	3399	french police track van child refugee shot	0	0	0
3199	3400	immigrant come family base visa without regard skill result half immigrant household receive welfare raiseact stop trump maga red nation rise immigration via politifactga	0	0	0
3200	3401	take action call white house congressional representative refugee welcome withrefugees welcome refugee	0	0	0
3201	3402	sweden somalia illegal immigration border security europe see rash rape woman sexually	1	0	0
3202	3403	new art directly across entrance cabeza prieta natl wildlife refuge near usmexico border region high migrant death rate due brutality desert cross nomoredeaths safe passage waternotwalls	0	0	0
3203	3404	pledge border wall build wall	1	0	1
3204	3405	ðÿ‡ « ðÿ‡·france french restaurant turn undocumented migrant fill vacant job instead employ native european french citizen ðÿ˜¡ france even surrender job invader	1	0	0
3205	3406	president trump bser president trump tell truth thing true endtheeu save europe stopislam bring back lira	0	0	0
3206	3407	document life refugee live box bazar camp ongoing basis view cand wfp u nice f theirc refugees un human right acfbangladesh immigration msf	0	0	0
3207	3408	realdonaldtrump darrellissa foxandfriends hilarious see shut dc antifa idiot march fascism wave communist flag moronsbe patriot help build wall order trick today sunday funday product	1	0	1
3208	3409	justin trudeau johntory compassion canadian though eh justingang violence cause nonwhite immigration transit congestion cause overpopulation immigrant invasion asylum seeker mean canadian lose nation time let di	1	0	1
3209	3410	scottish power stay well clear scottish power want get meter change month wait month ignore good	0	0	0
3210	3411	senator card community stand refugee america welcome support u refugee resettlement refugeeswelcome	0	0	0
3211	3412	still hopeful return month two month burma accept u along condition want world give u justice make possible u go back rohingya myanmargenocide	0	0	0
3212	3413	migrant shoot dead escape libyan camp united nation libyancampmore	0	0	0
3213	3414	russia allocate mn agency palestine refugee	0	0	0
3214	3415	pablo wont hair well alabama trash take kas build damn wall nownodaca illegal nopediophiles sex trafficker	1	0	1
3215	3416	news syria wurde ge rade verã¶ffentlicht vielen bank refugee deeply ciaranjb shoholanan syria isi	0	0	0
3216	3417	trump muslim refugee burma rohingya numero uno via wordpressdotcom hell import trouble usa islamist never assimilate simple reason religion permit assimilation society period	1	0	0
3217	3418	germany greenlights controversial migrant transfer center	0	0	0
3218	3419	article dun prof contribute r le fã©minis dans l ’ ã©ducation national eâ ã©criture inclusive et immigration nisme anti â « â white maleâ â » via suavelosfr	0	0	0
3219	3420	democrat want day every illegal immigrant come	1	0	0
3220	3421	jack twitter twitter support hell part healthy conversation preach u he first lady like he also immigrants mother daughter fuck allow hat tip	0	0	0
3221	3422	stop call immigrant illegal alien scofflaw	1	0	1
3222	3423	france invade rabid muslim baboon civil car muslim immigrant via youtube	1	0	1
3223	3424	realdonaldtrump immigration change live unmatched dream people expect house live american dream million americans never reach height populated migrant expect much get angry viol	1	0	1
3224	3425	kind goon buffoon stop magazine launch abvpkagundaraj goon gun sendthemhome	0	0	0
3225	3426	windrush migrant die extreme stress try prove citizenship lawyer say	0	0	0
3226	3427	office put hold plan patriot glasgow fail asylum seeker week go always bad news brit migrant concerned pakistani office minister sanjiv david never get good	1	0	1
3227	3428	austria public propaganda soros club amnesty accuse migration policy incremental dead migrant nice extortion china russia etc responsible europe blamedwhy bos soros invitation hypocrisy	1	0	0
3228	3429	honor world refugee day june chicago office go raise k day join peertopeer fundraising campaign design assist refugee also immigrant population vulnerable people—our new neighbor	0	0	0
3229	3430	massive dnc voter fraud criminal dnc corruptdnc fascist leave time justice drain swamp maga trumpo captain captain iloveice build wall deportillegals	1	0	1
3230	3431	box bazar week see theirc brilliant work kutup long refugee camp monsoon season step gear two day heavy rain camp water everywhere rohingyacrisis	0	0	0
3231	3432	indivisible net actually sign use ok cool long retard democratic libtard globalist cunt like start call everything white power racism offend everything go get fuck rapefugee tranny	1	0	1
3232	3433	republican lawmaker p lead potus deport melania immigration	0	0	0
3233	3434	amike every country right defend order determine come country immigration right	1	0	1
